id,product_id,buyer_id,seller_id,order_status,total_price,delivery_method,meetup_location_id,meetup_time_slot,shipping_address_id,shipping_provider,tracking_number,create_time
100248,1014,752,819,PENDING_PAYMENT,200.0,MEETUP,21,19:00-20:00,,,,2026-08-11 22:05:42
100249,371,57,900,PENDING_PAYMENT,12.0,EXPRESS,,,123,SF,,2026-08-13 14:31:42
100250,1348,550,38,PENDING_PAYMENT,3.0,EXPRESS,,,1109,SF,,2026-08-14 11:13:42
100251,3985,394,912,PENDING_PAYMENT,2.0,MEETUP,24,17:00-18:00,,,,2026-08-11 06:25:42
100252,1136,608,636,PENDING_PAYMENT,2.0,EXPRESS,,,1214,SF,,2026-08-14 09:03:42
100253,3943,177,207,PENDING_PAYMENT,8.0,MEETUP,6,19:00-20:00,,,,2026-08-12 03:46:42
100254,4109,886,374,PENDING_PAYMENT,200.0,MEETUP,21,17:00-18:00,,,,2026-08-13 09:08:42
100255,1934,163,892,PENDING_PAYMENT,5.0,EXPRESS,,,339,SF,,2026-08-13 13:47:42
100256,1229,675,821,PENDING_PAYMENT,2.0,EXPRESS,,,1349,SF,,2026-08-10 15:24:42
100257,2900,541,928,PENDING_PAYMENT,80.0,MEETUP,10,18:00-19:00,,,,2026-08-15 04:41:42
100258,208,639,788,PENDING_PAYMENT,50.0,MEETUP,24,12:00-13:00,,,,2026-08-06 19:56:42
100259,1175,296,453,PENDING_PAYMENT,25.0,MEETUP,9,12:00-13:00,,,,2026-08-13 23:28:42
100260,1855,365,69,PENDING_PAYMENT,30.0,EXPRESS,,,743,SF,,2026-08-14 14:23:42
100261,4164,234,640,PENDING_PAYMENT,5.0,MEETUP,1,17:00-18:00,,,,2026-08-07 03:06:42
100262,2145,633,573,PENDING_PAYMENT,150.0,MEETUP,27,12:00-13:00,,,,2026-08-07 13:16:42
100263,1889,418,229,PENDING_PAYMENT,200.0,EXPRESS,,,851,SF,,2026-08-08 07:02:42
100264,680,283,768,PENDING_PAYMENT,12.0,EXPRESS,,,591,SF,,2026-08-11 19:17:42
100265,2554,291,270,PENDING_PAYMENT,1.0,EXPRESS,,,612,SF,,2026-08-12 14:05:42
100266,4919,926,816,PENDING_PAYMENT,8.0,EXPRESS,,,1850,SF,,2026-08-09 14:28:42
100267,4606,193,314,PENDING_PAYMENT,100.0,MEETUP,26,17:00-18:00,,,,2026-08-13 10:21:42
100268,1747,208,751,PENDING_PAYMENT,60.0,EXPRESS,,,436,SF,,2026-08-11 07:11:42
100269,3666,654,234,PENDING_PAYMENT,15.0,MEETUP,16,18:00-19:00,,,,2026-08-15 11:17:42
100270,1605,923,668,PENDING_PAYMENT,200.0,MEETUP,4,19:00-20:00,,,,2026-08-11 12:48:42
100271,1189,881,186,PENDING_PAYMENT,2.0,EXPRESS,,,1751,SF,,2026-08-11 06:11:42
100272,3099,456,860,PENDING_PAYMENT,80.0,EXPRESS,,,931,SF,,2026-08-16 07:25:42
100273,878,841,477,PENDING_PAYMENT,100.0,EXPRESS,,,1670,SF,,2026-08-10 23:14:42
100274,712,668,311,PENDING_PAYMENT,1.0,MEETUP,30,17:00-18:00,,,,2026-08-13 11:32:42
100275,3240,171,722,PENDING_PAYMENT,2.0,EXPRESS,,,356,SF,,2026-08-16 15:42:42
100276,2747,781,471,PENDING_PAYMENT,50.0,EXPRESS,,,1558,SF,,2026-08-15 20:09:42
100277,1989,747,979,PENDING_PAYMENT,15.0,EXPRESS,,,1487,SF,,2026-08-15 11:27:42
100278,1578,842,109,PENDING_PAYMENT,12.0,MEETUP,1,17:00-18:00,,,,2026-08-14 17:50:42
100279,3729,234,499,PENDING_PAYMENT,8.0,MEETUP,28,17:00-18:00,,,,2026-08-10 17:04:42
100280,3251,552,601,PENDING_PAYMENT,3.0,EXPRESS,,,1113,SF,,2026-08-10 11:55:42
100281,3938,17,199,PENDING_PAYMENT,80.0,EXPRESS,,,37,SF,,2026-08-08 01:29:42
100282,1871,945,666,PENDING_PAYMENT,100.0,EXPRESS,,,1892,SF,,2026-08-10 01:49:42
100283,4720,174,210,PENDING_PAYMENT,120.0,EXPRESS,,,362,SF,,2026-08-15 18:47:42
100284,4305,313,364,PENDING_PAYMENT,5.0,MEETUP,17,17:00-18:00,,,,2026-08-11 18:03:42
100285,4658,251,598,PENDING_PAYMENT,200.0,MEETUP,30,19:00-20:00,,,,2026-08-11 12:47:42
100286,3184,622,972,PENDING_PAYMENT,2.0,EXPRESS,,,1239,SF,,2026-08-10 12:00:42
100287,1029,57,463,PENDING_PAYMENT,2.0,MEETUP,28,17:00-18:00,,,,2026-08-16 06:02:42
100288,2646,800,179,PENDING_PAYMENT,10.0,MEETUP,7,17:00-18:00,,,,2026-08-12 23:11:42
100289,3212,936,458,PENDING_PAYMENT,150.0,MEETUP,27,12:00-13:00,,,,2026-08-08 06:31:42
100290,2533,906,177,PENDING_PAYMENT,100.0,MEETUP,3,18:00-19:00,,,,2026-08-14 19:31:42
100291,2404,849,937,PENDING_PAYMENT,80.0,EXPRESS,,,1687,SF,,2026-08-10 23:00:42
100292,1207,197,630,PENDING_PAYMENT,8.0,EXPRESS,,,412,SF,,2026-08-07 03:20:42
100293,1240,443,173,PENDING_PAYMENT,30.0,MEETUP,2,12:00-13:00,,,,2026-08-16 09:26:42
100294,26,204,187,PENDING_PAYMENT,15.0,MEETUP,6,19:00-20:00,,,,2026-08-15 19:55:42
100295,4328,517,209,PENDING_PAYMENT,150.0,EXPRESS,,,1052,SF,,2026-08-07 16:43:42
100296,2191,635,434,PENDING_PAYMENT,30.0,EXPRESS,,,1263,SF,,2026-08-15 18:32:42
100297,1743,576,672,PENDING_PAYMENT,15.0,MEETUP,4,17:00-18:00,,,,2026-08-06 20:55:42
100298,2548,895,538,PENDING_PAYMENT,5.0,EXPRESS,,,1782,SF,,2026-08-08 14:40:42
100299,3449,128,734,PENDING_PAYMENT,150.0,EXPRESS,,,262,SF,,2026-08-15 18:13:42
100300,4031,152,53,PENDING_PAYMENT,150.0,MEETUP,23,17:00-18:00,,,,2026-08-15 14:01:42
100301,775,41,671,PENDING_PAYMENT,200.0,MEETUP,12,12:00-13:00,,,,2026-08-16 05:52:42
100302,4912,502,653,PENDING_PAYMENT,1.0,EXPRESS,,,1018,SF,,2026-08-16 09:12:42
100303,1266,717,785,PENDING_PAYMENT,5.0,MEETUP,19,19:00-20:00,,,,2026-08-08 21:30:42
100304,3496,687,913,PENDING_PAYMENT,15.0,MEETUP,4,12:00-13:00,,,,2026-08-15 23:36:42
100305,2737,206,83,PENDING_PAYMENT,120.0,MEETUP,20,18:00-19:00,,,,2026-08-14 13:57:42
100306,1759,393,752,PENDING_PAYMENT,5.0,EXPRESS,,,797,SF,,2026-08-13 13:25:42
100307,652,265,540,PENDING_PAYMENT,3.0,EXPRESS,,,552,SF,,2026-08-13 22:12:42
100308,2836,14,472,PENDING_PAYMENT,12.0,EXPRESS,,,32,SF,,2026-08-14 12:41:42
100309,1044,1000,415,PENDING_PAYMENT,20.0,EXPRESS,,,1995,SF,,2026-08-16 00:13:42
100310,2239,930,719,PENDING_PAYMENT,1.0,EXPRESS,,,1860,SF,,2026-08-08 11:50:42
100311,4060,957,393,PENDING_PAYMENT,100.0,EXPRESS,,,1917,SF,,2026-08-07 12:29:42
100312,75,818,74,PENDING_PAYMENT,12.0,MEETUP,13,12:00-13:00,,,,2026-08-09 20:23:42
100313,3887,969,120,PENDING_PAYMENT,2.0,EXPRESS,,,1941,SF,,2026-08-16 03:43:42
100314,3811,167,179,PENDING_PAYMENT,10.0,MEETUP,27,18:00-19:00,,,,2026-08-09 07:21:42
100315,2141,544,187,PENDING_PAYMENT,15.0,MEETUP,13,17:00-18:00,,,,2026-08-07 15:27:42
100316,268,105,462,PENDING_PAYMENT,8.0,MEETUP,26,12:00-13:00,,,,2026-08-16 14:19:42
100317,2633,844,783,PENDING_PAYMENT,8.0,EXPRESS,,,1678,SF,,2026-08-08 14:44:42
100318,1710,955,379,PENDING_PAYMENT,120.0,MEETUP,22,18:00-19:00,,,,2026-08-08 05:47:42
100319,1756,281,203,PENDING_PAYMENT,15.0,MEETUP,22,17:00-18:00,,,,2026-08-13 08:57:42
100320,1075,148,36,PENDING_PAYMENT,5.0,EXPRESS,,,307,SF,,2026-08-15 18:48:42
100321,2118,652,452,PENDING_PAYMENT,60.0,EXPRESS,,,1299,SF,,2026-08-13 18:32:42
100322,3122,843,991,PENDING_PAYMENT,15.0,EXPRESS,,,1675,SF,,2026-08-09 04:29:42
100323,103,746,998,PENDING_PAYMENT,30.0,EXPRESS,,,1484,SF,,2026-08-14 07:48:42
100324,3982,265,702,PENDING_PAYMENT,80.0,MEETUP,10,17:00-18:00,,,,2026-08-15 18:21:42
100325,2550,241,766,PENDING_PAYMENT,2.0,MEETUP,23,12:00-13:00,,,,2026-08-12 20:49:42
100326,3566,620,771,PENDING_PAYMENT,50.0,EXPRESS,,,1235,SF,,2026-08-10 05:22:42
100327,86,785,381,PENDING_PAYMENT,200.0,MEETUP,27,19:00-20:00,,,,2026-08-08 03:37:42
100328,4583,354,439,PENDING_PAYMENT,80.0,MEETUP,21,12:00-13:00,,,,2026-08-09 05:13:42
100329,3499,118,131,PENDING_PAYMENT,20.0,MEETUP,9,19:00-20:00,,,,2026-08-09 22:20:42
100330,2671,805,94,PENDING_PAYMENT,60.0,EXPRESS,,,1604,SF,,2026-08-10 09:05:42
100331,3505,578,136,PENDING_PAYMENT,120.0,MEETUP,30,19:00-20:00,,,,2026-08-10 23:12:42
100332,329,188,648,PENDING_PAYMENT,2.0,MEETUP,16,19:00-20:00,,,,2026-08-12 05:16:42
100333,2276,733,741,PENDING_PAYMENT,20.0,MEETUP,11,18:00-19:00,,,,2026-08-11 04:31:42
100334,1993,302,313,PENDING_PAYMENT,5.0,EXPRESS,,,625,SF,,2026-08-08 13:53:42
100335,392,112,543,PENDING_PAYMENT,120.0,MEETUP,16,19:00-20:00,,,,2026-08-08 11:32:42
100336,1305,994,153,PENDING_PAYMENT,20.0,MEETUP,8,19:00-20:00,,,,2026-08-13 21:39:42
100337,1417,899,238,PENDING_PAYMENT,100.0,MEETUP,10,19:00-20:00,,,,2026-08-11 10:59:42
100338,2565,163,385,PENDING_PAYMENT,60.0,MEETUP,21,19:00-20:00,,,,2026-08-16 08:04:42
100339,3894,138,832,PENDING_PAYMENT,15.0,EXPRESS,,,283,SF,,2026-08-09 00:20:42
100340,1581,909,118,PENDING_PAYMENT,5.0,MEETUP,26,12:00-13:00,,,,2026-08-13 19:08:42
100341,402,197,256,PENDING_PAYMENT,30.0,MEETUP,9,17:00-18:00,,,,2026-08-13 16:57:42
100342,3980,475,336,PENDING_PAYMENT,200.0,MEETUP,24,12:00-13:00,,,,2026-08-15 13:57:42
100343,729,861,399,PENDING_PAYMENT,10.0,EXPRESS,,,1711,SF,,2026-08-14 11:23:42
100344,4451,317,873,PENDING_PAYMENT,15.0,MEETUP,28,18:00-19:00,,,,2026-08-11 08:55:42
100345,3517,854,581,PENDING_PAYMENT,10.0,MEETUP,16,12:00-13:00,,,,2026-08-08 15:52:42
100346,3148,205,813,PENDING_PAYMENT,2.0,MEETUP,20,18:00-19:00,,,,2026-08-12 10:08:42
100347,4451,56,873,PENDING_PAYMENT,15.0,EXPRESS,,,122,SF,,2026-08-08 19:31:42
100348,2220,723,374,PENDING_PAYMENT,2.0,EXPRESS,,,1438,SF,,2026-08-06 21:53:42
100349,3456,331,283,PENDING_PAYMENT,2.0,MEETUP,13,18:00-19:00,,,,2026-08-15 14:30:42
100350,2616,891,466,PENDING_PAYMENT,8.0,EXPRESS,,,1774,SF,,2026-08-13 03:53:42
100351,2233,169,31,PENDING_PAYMENT,100.0,MEETUP,26,18:00-19:00,,,,2026-08-15 07:46:42
100352,1930,569,714,PENDING_PAYMENT,5.0,EXPRESS,,,1148,SF,,2026-08-08 03:04:42
100353,488,786,954,PENDING_PAYMENT,1.0,MEETUP,1,18:00-19:00,,,,2026-08-12 07:52:42
100354,3333,653,17,PENDING_PAYMENT,3.0,MEETUP,26,18:00-19:00,,,,2026-08-09 06:40:42
100355,1696,528,480,PENDING_PAYMENT,20.0,MEETUP,6,17:00-18:00,,,,2026-08-11 09:14:42
100356,1586,993,479,PENDING_PAYMENT,5.0,MEETUP,14,12:00-13:00,,,,2026-08-10 14:55:42
100357,1693,506,480,PENDING_PAYMENT,25.0,EXPRESS,,,1027,SF,,2026-08-13 22:04:42
100358,320,646,403,PENDING_PAYMENT,120.0,EXPRESS,,,1285,SF,,2026-08-09 11:25:42
100359,1945,922,783,PENDING_PAYMENT,20.0,EXPRESS,,,1840,SF,,2026-08-08 17:40:42
100360,742,445,163,PENDING_PAYMENT,60.0,EXPRESS,,,906,SF,,2026-08-16 04:10:42
100361,4967,15,55,PENDING_PAYMENT,50.0,EXPRESS,,,33,SF,,2026-08-10 18:53:42
100362,2758,344,702,PENDING_PAYMENT,100.0,MEETUP,24,12:00-13:00,,,,2026-08-07 00:38:42
100363,4700,193,811,PENDING_PAYMENT,20.0,EXPRESS,,,403,SF,,2026-08-06 20:17:42
100364,554,669,247,PENDING_PAYMENT,30.0,EXPRESS,,,1334,SF,,2026-08-10 23:53:42
100365,1530,810,750,PENDING_PAYMENT,80.0,EXPRESS,,,1613,SF,,2026-08-08 14:29:42
100366,1417,143,238,PENDING_PAYMENT,100.0,EXPRESS,,,294,SF,,2026-08-11 03:59:42
100367,2496,903,61,PENDING_PAYMENT,1.0,MEETUP,20,18:00-19:00,,,,2026-08-10 22:01:42
100368,357,534,982,PENDING_PAYMENT,60.0,MEETUP,14,19:00-20:00,,,,2026-08-16 11:29:42
100369,1909,273,171,PENDING_PAYMENT,5.0,MEETUP,19,12:00-13:00,,,,2026-08-10 15:57:42
100370,3409,580,596,PENDING_PAYMENT,30.0,MEETUP,4,17:00-18:00,,,,2026-08-13 11:31:42
100371,1645,299,353,PENDING_PAYMENT,15.0,EXPRESS,,,620,SF,,2026-08-08 18:38:42
100372,1799,194,719,PENDING_PAYMENT,120.0,MEETUP,24,19:00-20:00,,,,2026-08-12 10:38:42
100373,3068,803,896,PENDING_PAYMENT,5.0,MEETUP,13,18:00-19:00,,,,2026-08-07 10:29:42
100374,786,810,999,PENDING_PAYMENT,100.0,EXPRESS,,,1611,SF,,2026-08-08 05:20:42
100375,929,336,149,PENDING_PAYMENT,50.0,MEETUP,12,19:00-20:00,,,,2026-08-09 09:14:42
100376,150,646,72,PENDING_PAYMENT,3.0,EXPRESS,,,1286,SF,,2026-08-07 15:27:42
100377,240,434,479,PENDING_PAYMENT,10.0,MEETUP,22,12:00-13:00,,,,2026-08-14 07:27:42
100378,509,403,389,PENDING_PAYMENT,2.0,MEETUP,5,17:00-18:00,,,,2026-08-14 09:57:42
100379,4506,599,525,PENDING_PAYMENT,50.0,EXPRESS,,,1196,SF,,2026-08-12 03:52:42
100380,3357,500,313,PENDING_PAYMENT,1.0,EXPRESS,,,1013,SF,,2026-08-11 17:05:42
100381,150,794,72,PENDING_PAYMENT,3.0,MEETUP,6,12:00-13:00,,,,2026-08-06 19:27:42
100382,3652,941,920,PENDING_PAYMENT,15.0,EXPRESS,,,1885,SF,,2026-08-09 18:14:42
100383,2542,707,535,PENDING_PAYMENT,12.0,EXPRESS,,,1409,SF,,2026-08-15 06:34:42
100384,3264,72,229,PENDING_PAYMENT,100.0,MEETUP,10,19:00-20:00,,,,2026-08-10 14:34:42
100385,3377,596,192,PENDING_PAYMENT,200.0,EXPRESS,,,1189,SF,,2026-08-14 07:51:42
100386,3457,812,856,PENDING_PAYMENT,80.0,MEETUP,17,12:00-13:00,,,,2026-08-14 05:57:42
100387,895,806,803,PENDING_PAYMENT,8.0,EXPRESS,,,1605,SF,,2026-08-14 01:57:42
100388,2396,512,49,PENDING_PAYMENT,1.0,EXPRESS,,,1045,SF,,2026-08-07 03:22:42
100389,2817,908,926,PENDING_PAYMENT,25.0,MEETUP,7,19:00-20:00,,,,2026-08-08 16:17:42
100390,2246,922,229,PENDING_PAYMENT,2.0,MEETUP,21,18:00-19:00,,,,2026-08-11 19:31:42
100391,1901,930,955,PENDING_PAYMENT,120.0,EXPRESS,,,1860,SF,,2026-08-15 19:15:42
100392,1099,955,286,PENDING_PAYMENT,1.0,EXPRESS,,,1910,SF,,2026-08-07 16:27:42
100393,834,274,805,PENDING_PAYMENT,15.0,MEETUP,4,17:00-18:00,,,,2026-08-15 13:16:42
100394,334,1000,957,PENDING_PAYMENT,5.0,EXPRESS,,,1995,SF,,2026-08-15 00:43:42
100395,3202,649,904,PENDING_PAYMENT,1.0,MEETUP,13,17:00-18:00,,,,2026-08-15 11:11:42
100396,2470,600,695,PENDING_PAYMENT,2.0,EXPRESS,,,1199,SF,,2026-08-16 04:23:42
100397,565,737,928,PENDING_PAYMENT,50.0,MEETUP,20,18:00-19:00,,,,2026-08-14 15:18:42
100398,1935,558,813,PENDING_PAYMENT,60.0,EXPRESS,,,1124,SF,,2026-08-14 12:56:42
100399,1788,125,904,PENDING_PAYMENT,25.0,MEETUP,10,17:00-18:00,,,,2026-08-13 16:50:42
100400,2970,894,540,PENDING_PAYMENT,25.0,EXPRESS,,,1780,SF,,2026-08-06 20:27:42
100401,70,264,109,PENDING_PAYMENT,15.0,MEETUP,3,17:00-18:00,,,,2026-08-16 06:13:42
100402,292,322,233,PENDING_PAYMENT,20.0,MEETUP,19,18:00-19:00,,,,2026-08-12 11:07:42
100403,1368,927,151,PENDING_PAYMENT,10.0,EXPRESS,,,1854,SF,,2026-08-15 14:02:42
100404,4894,681,866,PENDING_PAYMENT,80.0,MEETUP,18,19:00-20:00,,,,2026-08-08 02:38:42
100405,1654,79,803,PENDING_PAYMENT,150.0,MEETUP,15,18:00-19:00,,,,2026-08-07 16:39:42
100406,4322,462,892,PENDING_PAYMENT,80.0,EXPRESS,,,943,SF,,2026-08-14 04:42:42
100407,38,899,203,PENDING_PAYMENT,25.0,MEETUP,19,17:00-18:00,,,,2026-08-16 15:21:42
100408,4600,899,616,PENDING_PAYMENT,60.0,EXPRESS,,,1790,SF,,2026-08-09 22:02:42
100409,4903,764,103,PENDING_PAYMENT,150.0,MEETUP,5,17:00-18:00,,,,2026-08-12 17:50:42
100410,943,387,993,PENDING_PAYMENT,200.0,MEETUP,27,12:00-13:00,,,,2026-08-15 05:21:42
100411,283,960,47,PENDING_PAYMENT,200.0,EXPRESS,,,1924,SF,,2026-08-14 02:49:42
100412,4705,475,347,PENDING_PAYMENT,15.0,EXPRESS,,,965,SF,,2026-08-16 04:24:42
100413,1232,76,731,PENDING_PAYMENT,30.0,MEETUP,14,19:00-20:00,,,,2026-08-10 22:52:42
100414,2739,436,796,PENDING_PAYMENT,3.0,EXPRESS,,,889,SF,,2026-08-13 09:58:42
100415,189,52,188,PENDING_PAYMENT,100.0,MEETUP,14,19:00-20:00,,,,2026-08-15 05:51:42
100416,3725,139,868,PENDING_PAYMENT,120.0,EXPRESS,,,285,SF,,2026-08-11 11:12:42
100417,4639,952,759,PENDING_PAYMENT,15.0,EXPRESS,,,1905,SF,,2026-08-12 21:50:42
100418,3505,97,136,PENDING_PAYMENT,120.0,MEETUP,18,19:00-20:00,,,,2026-08-07 02:48:42
100419,2286,796,809,PENDING_PAYMENT,1.0,MEETUP,21,12:00-13:00,,,,2026-08-08 07:19:42
100420,1477,581,570,PENDING_PAYMENT,15.0,MEETUP,2,12:00-13:00,,,,2026-08-11 21:38:42
100421,4967,149,55,PENDING_PAYMENT,50.0,MEETUP,29,18:00-19:00,,,,2026-08-10 01:16:42
100422,3836,411,107,PENDING_PAYMENT,8.0,MEETUP,14,19:00-20:00,,,,2026-08-15 15:21:42
100423,3049,475,861,PENDING_PAYMENT,10.0,MEETUP,24,12:00-13:00,,,,2026-08-15 18:01:42
100424,4699,161,129,PENDING_PAYMENT,200.0,MEETUP,30,19:00-20:00,,,,2026-08-13 04:20:42
100425,3578,412,108,PENDING_PAYMENT,5.0,EXPRESS,,,836,SF,,2026-08-09 15:17:42
100426,2753,976,223,PENDING_PAYMENT,10.0,EXPRESS,,,1955,SF,,2026-08-14 00:53:42
100427,1564,272,568,PENDING_PAYMENT,25.0,MEETUP,21,17:00-18:00,,,,2026-08-08 05:04:42
100428,2569,74,721,PENDING_PAYMENT,100.0,EXPRESS,,,157,SF,,2026-08-08 20:57:42
100429,1885,665,16,PENDING_PAYMENT,20.0,EXPRESS,,,1326,SF,,2026-08-09 13:33:42
100430,4829,818,269,PENDING_PAYMENT,200.0,MEETUP,13,17:00-18:00,,,,2026-08-10 23:11:42
100431,1795,124,644,PENDING_PAYMENT,10.0,MEETUP,25,12:00-13:00,,,,2026-08-11 16:13:42
100432,382,32,859,PENDING_PAYMENT,30.0,MEETUP,6,17:00-18:00,,,,2026-08-12 01:56:42
100433,3544,97,243,PENDING_PAYMENT,200.0,MEETUP,22,12:00-13:00,,,,2026-08-15 18:43:42
100434,2674,931,410,PENDING_PAYMENT,3.0,MEETUP,15,19:00-20:00,,,,2026-08-15 16:58:42
100435,4833,95,438,PENDING_PAYMENT,20.0,MEETUP,2,18:00-19:00,,,,2026-08-10 21:18:42
100436,1881,524,270,PENDING_PAYMENT,200.0,EXPRESS,,,1068,SF,,2026-08-07 06:41:42
100437,4274,674,146,PENDING_PAYMENT,100.0,EXPRESS,,,1347,SF,,2026-08-13 08:09:42
100438,2258,883,726,PENDING_PAYMENT,25.0,EXPRESS,,,1754,SF,,2026-08-07 05:31:42
100439,1418,847,431,PENDING_PAYMENT,10.0,MEETUP,29,12:00-13:00,,,,2026-08-16 12:00:42
100440,3635,239,581,PENDING_PAYMENT,3.0,EXPRESS,,,498,SF,,2026-08-08 21:02:42
100441,2819,490,2,PENDING_PAYMENT,20.0,MEETUP,17,12:00-13:00,,,,2026-08-11 16:11:42
100442,4409,849,708,PENDING_PAYMENT,15.0,MEETUP,24,19:00-20:00,,,,2026-08-09 01:41:42
100443,1755,790,86,PENDING_PAYMENT,25.0,EXPRESS,,,1574,SF,,2026-08-10 16:37:42
100444,2481,407,111,PENDING_PAYMENT,120.0,EXPRESS,,,822,SF,,2026-08-11 04:33:42
100445,1820,69,482,PENDING_PAYMENT,1.0,MEETUP,29,12:00-13:00,,,,2026-08-14 05:00:42
100446,3506,978,985,PENDING_PAYMENT,100.0,EXPRESS,,,1959,SF,,2026-08-14 03:35:42
100447,3642,958,864,PENDING_PAYMENT,30.0,MEETUP,9,12:00-13:00,,,,2026-08-14 07:33:42
100448,1077,635,953,PENDING_PAYMENT,100.0,MEETUP,22,19:00-20:00,,,,2026-08-11 12:05:42
100449,4989,840,240,PENDING_PAYMENT,80.0,EXPRESS,,,1669,SF,,2026-08-12 04:39:42
100450,80,68,231,PENDING_PAYMENT,30.0,EXPRESS,,,145,SF,,2026-08-10 02:00:42
100451,2315,948,591,PENDING_PAYMENT,80.0,MEETUP,15,17:00-18:00,,,,2026-08-11 10:34:42
100452,1387,893,983,PENDING_PAYMENT,50.0,MEETUP,27,17:00-18:00,,,,2026-08-12 18:03:42
100453,1133,193,640,PENDING_PAYMENT,10.0,MEETUP,17,12:00-13:00,,,,2026-08-14 12:59:42
100454,4756,289,489,PENDING_PAYMENT,15.0,MEETUP,20,19:00-20:00,,,,2026-08-14 19:35:42
100455,297,110,493,PENDING_PAYMENT,200.0,MEETUP,5,17:00-18:00,,,,2026-08-07 09:48:42
100456,2529,679,572,PENDING_PAYMENT,8.0,MEETUP,22,12:00-13:00,,,,2026-08-16 00:36:42
100457,332,125,911,PENDING_PAYMENT,10.0,EXPRESS,,,256,SF,,2026-08-11 23:15:42
100458,800,581,797,PENDING_PAYMENT,3.0,MEETUP,30,17:00-18:00,,,,2026-08-14 09:19:42
100459,3032,838,35,PENDING_PAYMENT,20.0,MEETUP,4,12:00-13:00,,,,2026-08-06 20:28:42
100460,3699,32,940,PENDING_PAYMENT,12.0,MEETUP,29,18:00-19:00,,,,2026-08-07 16:51:42
100461,3393,592,531,PENDING_PAYMENT,1.0,MEETUP,26,18:00-19:00,,,,2026-08-08 22:20:42
100462,3711,475,499,PENDING_PAYMENT,12.0,EXPRESS,,,963,SF,,2026-08-07 03:38:42
100463,3189,452,717,PENDING_PAYMENT,80.0,MEETUP,30,12:00-13:00,,,,2026-08-09 14:48:42
100464,3979,864,419,PENDING_PAYMENT,12.0,MEETUP,3,17:00-18:00,,,,2026-08-08 23:05:42
100465,229,732,940,PENDING_PAYMENT,25.0,MEETUP,13,18:00-19:00,,,,2026-08-10 09:44:42
100466,4366,512,693,PENDING_PAYMENT,25.0,MEETUP,10,18:00-19:00,,,,2026-08-09 06:43:42
100467,2993,526,706,PENDING_PAYMENT,12.0,EXPRESS,,,1071,SF,,2026-08-15 16:50:42
100468,1763,375,393,PENDING_PAYMENT,120.0,EXPRESS,,,761,SF,,2026-08-11 01:31:42
100469,3849,281,959,PENDING_PAYMENT,8.0,EXPRESS,,,587,SF,,2026-08-12 09:41:42
100470,983,211,705,PENDING_PAYMENT,30.0,MEETUP,30,12:00-13:00,,,,2026-08-11 06:51:42
100471,1663,431,304,PENDING_PAYMENT,1.0,MEETUP,8,17:00-18:00,,,,2026-08-13 23:10:42
100472,281,726,304,PENDING_PAYMENT,5.0,EXPRESS,,,1444,SF,,2026-08-16 02:37:42
100473,3164,700,711,PENDING_PAYMENT,100.0,EXPRESS,,,1394,SF,,2026-08-16 03:47:42
100474,2358,833,277,PENDING_PAYMENT,8.0,MEETUP,25,12:00-13:00,,,,2026-08-08 03:16:42
100475,4956,495,706,PENDING_PAYMENT,150.0,MEETUP,26,19:00-20:00,,,,2026-08-07 18:21:42
100476,2082,571,619,PENDING_PAYMENT,25.0,MEETUP,11,17:00-18:00,,,,2026-08-09 04:11:42
100477,869,75,657,PENDING_PAYMENT,200.0,EXPRESS,,,158,SF,,2026-08-09 08:11:42
100478,116,477,489,PENDING_PAYMENT,200.0,MEETUP,25,19:00-20:00,,,,2026-08-15 11:44:42
100479,291,312,144,PENDING_PAYMENT,1.0,MEETUP,26,19:00-20:00,,,,2026-08-13 13:02:42
100480,1399,199,726,PENDING_PAYMENT,200.0,EXPRESS,,,416,SF,,2026-08-08 15:14:42
100481,4764,826,479,PENDING_PAYMENT,5.0,EXPRESS,,,1642,SF,,2026-08-07 16:04:42
100482,856,809,457,PENDING_PAYMENT,30.0,MEETUP,7,12:00-13:00,,,,2026-08-09 11:29:42
100483,3175,93,368,PENDING_PAYMENT,120.0,EXPRESS,,,196,SF,,2026-08-15 00:27:42
100484,4832,979,903,PENDING_PAYMENT,1.0,EXPRESS,,,1960,SF,,2026-08-08 16:31:42
100485,1419,411,378,PENDING_PAYMENT,2.0,EXPRESS,,,833,SF,,2026-08-15 10:51:42
100486,3552,815,866,PENDING_PAYMENT,60.0,MEETUP,14,18:00-19:00,,,,2026-08-07 03:53:42
100487,446,456,189,PENDING_PAYMENT,1.0,MEETUP,30,17:00-18:00,,,,2026-08-15 14:27:42
100488,600,684,542,PENDING_PAYMENT,2.0,MEETUP,3,18:00-19:00,,,,2026-08-14 23:04:42
100489,3639,911,378,PENDING_PAYMENT,50.0,MEETUP,20,19:00-20:00,,,,2026-08-14 04:41:42
100490,896,815,135,PENDING_PAYMENT,5.0,EXPRESS,,,1620,SF,,2026-08-13 10:19:42
100491,1227,568,551,PENDING_PAYMENT,60.0,EXPRESS,,,1144,SF,,2026-08-10 03:22:42
100492,3393,753,531,PENDING_PAYMENT,1.0,MEETUP,27,19:00-20:00,,,,2026-08-08 10:55:42
100493,2655,308,363,PENDING_PAYMENT,100.0,EXPRESS,,,635,SF,,2026-08-14 18:29:42
100494,868,130,531,PENDING_PAYMENT,10.0,EXPRESS,,,268,SF,,2026-08-09 11:25:42
